customer_id,group,revenue_pre_w1,revenue_pre_w2,revenue_pre_w3,revenue_post,engagement_score_pre_w1,engagement_score_pre_w2,engagement_score_pre_w3,engagement_score_post,support_tickets_pre_w1,support_tickets_pre_w2,support_tickets_pre_w3,support_tickets_post,customer_churned,new_customer,region,device_type
CUST_001489,Control,95.23,119.67,109.17,119.71,45.49,46.66,44.27,46.3,6.66,4.11,2.83,4.76,0,1,North,Desktop
CUST_001745,Control,38.71,30.47,32.83,47.46,53.72,38.24,48.37,50.94,4.04,4.62,4.38,0.0,0,1,North,Desktop
CUST_009398,Treatment,14.98,9.32,19.42,21.57,53.19,66.62,45.25,36.55,3.9,2.96,4.54,3.81,0,1,West,Mobile
CUST_009881,Treatment,429.71,452.99,467.01,507.23,50.13,63.53,44.55,50.38,4.33,5.7,4.19,2.19,0,0,North,Mobile
CUST_001394,Control,9.15,11.43,11.97,10.49,41.41,48.19,63.97,71.17,2.44,0.02,0.91,1.57,0,0,North,Tablet
CUST_005406,Treatment,20.83,9.16,1.58,10.22,62.46,47.24,43.69,43.54,3.64,2.76,6.51,0.91,0,1,North,Mobile
CUST_003646,Control,51.39,80.5,72.89,54.36,46.51,34.2,46.24,50.93,4.03,3.09,4.14,1.76,1,0,West,Mobile
CUST_005963,Treatment,30.03,20.17,17.01,35.01,40.71,52.68,57.22,62.45,3.66,3.08,3.75,1.37,0,0,West,Desktop
CUST_003801,Control,124.56,95.64,124.48,126.59,65.61,41.29,50.74,46.72,5.6,4.71,3.02,3.55,0,0,East,Mobile
CUST_009232,Treatment,107.22,110.73,123.85,150.81,39.34,53.01,70.74,69.18,2.29,3.44,3.39,4.62,0,0,North,Desktop
CUST_002813,Control,214.65,233.06,251.77,266.26,53.55,53.16,46.23,46.58,0.76,0.94,0.0,1.86,0,0,South,Mobile
CUST_002670,Control,78.86,76.41,99.0,92.62,52.27,36.96,47.49,52.92,0.66,0.83,1.78,1.74,0,0,South,Mobile
CUST_009102,Treatment,1.86,12.54,6.12,11.92,44.69,48.08,54.3,58.98,9.13,9.88,6.53,7.34,0,0,East,Mobile
CUST_007845,Treatment,11.51,25.56,18.74,27.29,51.77,56.67,37.95,46.08,2.36,1.1,4.16,1.29,0,0,East,Mobile
CUST_005214,Treatment,93.43,98.1,112.54,114.9,71.51,51.75,34.69,39.54,2.57,1.74,3.24,1.02,0,0,South,Mobile
CUST_003249,Control,11.96,8.88,16.38,12.41,44.55,51.19,51.82,51.63,0.0,0.39,0.09,0.0,1,1,South,Tablet
CUST_006864,Treatment,41.52,25.46,42.26,37.51,36.69,53.61,47.71,44.88,10.18,7.09,7.33,3.54,1,0,West,Mobile
CUST_000574,Control,42.41,25.6,38.17,29.84,52.24,54.93,40.86,45.21,6.15,5.26,5.2,4.04,0,0,North,Desktop
CUST_007749,Treatment,24.93,15.45,14.31,31.42,56.55,46.57,43.75,45.8,3.57,3.35,1.97,2.93,0,0,South,Mobile
CUST_008889,Treatment,58.55,54.55,44.0,51.8,40.32,51.55,44.41,45.5,6.15,7.09,2.93,4.47,0,0,West,Desktop
CUST_005508,Treatment,12.46,0.0,8.3,8.41,71.73,54.25,33.82,34.65,5.47,3.99,4.34,3.51,0,0,North,Desktop
CUST_001557,Control,9.61,28.2,15.3,21.36,45.86,56.62,59.27,63.32,0.04,1.73,0.8,2.66,1,0,South,Desktop
CUST_007266,Treatment,45.64,46.2,23.9,33.13,56.0,54.48,55.87,58.07,0.0,1.9,0.0,0.26,0,0,West,Desktop
CUST_002599,Control,44.67,56.49,52.38,65.84,31.28,56.31,44.28,54.18,6.79,4.14,5.44,2.04,0,0,West,Mobile
CUST_005168,Treatment,18.07,6.77,7.44,19.61,33.5,69.78,44.38,41.17,1.56,4.31,5.33,3.5,0,1,East,Desktop
CUST_004158,Control,0.0,7.95,9.6,5.7,30.26,43.33,52.45,49.88,0.47,1.12,0.0,1.56,0,0,North,Mobile
CUST_002188,Control,76.27,64.27,58.26,75.36,43.44,49.13,47.07,39.54,1.79,4.36,4.3,1.61,0,0,West,Desktop
CUST_004023,Control,37.39,27.48,31.11,56.9,47.75,62.17,52.23,45.02,7.37,5.53,4.03,2.62,0,0,East,Mobile
CUST_008454,Treatment,69.13,71.86,94.59,82.41,52.85,36.49,34.06,42.52,5.03,7.18,6.78,1.61,0,0,North,Mobile
CUST_008475,Treatment,0.0,0.0,10.95,4.61,48.95,43.9,44.03,49.31,2.51,3.6,2.1,2.52,0,0,East,Desktop
CUST_000259,Control,0.0,16.56,0.0,0.0,38.04,46.63,65.91,67.8,8.4,10.13,4.59,6.21,0,0,East,Desktop
CUST_002665,Control,146.62,141.17,143.81,151.15,61.28,49.57,51.48,50.79,4.99,3.83,5.56,2.64,1,0,East,Desktop
CUST_009128,Treatment,126.32,127.48,128.61,140.85,43.74,54.93,53.83,51.24,1.56,3.49,3.68,2.75,0,0,South,Mobile
CUST_003234,Control,0.0,25.14,17.66,13.12,42.69,42.75,45.62,54.73,0.89,6.33,2.79,0.0,1,1,North,Mobile
CUST_008918,Treatment,23.43,12.83,9.1,16.82,54.18,44.16,47.71,53.24,3.96,6.26,5.6,3.95,0,0,North,Desktop
CUST_007015,Treatment,0.0,16.24,21.19,26.54,41.21,53.06,43.71,41.96,6.44,1.58,3.36,2.57,1,0,East,Mobile
CUST_009040,Treatment,45.98,50.94,75.65,53.03,51.82,50.74,45.12,53.11,6.34,6.5,5.61,3.81,0,0,West,Mobile
CUST_005249,Treatment,34.88,44.34,49.4,54.05,54.69,52.28,49.81,65.66,5.4,3.98,3.7,1.97,0,0,North,Mobile
CUST_005443,Treatment,56.73,42.15,70.42,56.45,29.02,66.86,46.14,51.9,8.83,6.96,7.15,5.81,0,0,West,Mobile
CUST_008248,Treatment,63.08,60.55,60.95,79.71,48.94,67.29,53.33,47.99,1.36,1.03,1.6,3.86,0,0,South,Mobile
CUST_003615,Control,10.42,4.67,0.0,9.97,51.25,74.05,45.07,36.98,4.81,4.05,0.66,0.9,0,0,North,Desktop
CUST_009257,Treatment,0.0,16.6,25.0,3.55,50.56,71.95,57.01,51.18,3.95,3.68,2.47,2.6,0,1,North,Mobile
CUST_002215,Control,37.99,15.35,31.01,29.71,41.38,26.68,36.49,36.54,4.11,1.81,5.26,3.62,0,0,East,Tablet
CUST_005458,Treatment,1.07,24.59,15.66,3.64,62.16,58.38,57.04,48.96,2.16,2.78,2.42,3.67,0,0,East,Tablet
CUST_002936,Control,19.14,6.7,12.64,20.04,52.61,47.64,59.18,58.8,3.43,0.27,2.01,4.28,0,0,North,Desktop
CUST_000889,Control,5.39,6.48,24.23,16.69,43.04,57.27,38.07,38.91,4.9,2.96,1.89,1.73,0,0,West,Desktop
CUST_002955,Control,20.47,31.37,32.34,34.43,35.27,62.75,47.21,52.91,4.43,4.34,5.33,4.32,0,1,South,Desktop
CUST_001688,Control,20.48,11.73,12.69,29.43,44.33,66.24,48.77,42.58,0.0,3.01,0.0,1.83,0,0,East,Desktop
CUST_001820,Control,28.54,35.37,24.02,31.12,56.77,47.37,60.99,54.29,4.07,5.84,4.16,3.22,1,0,South,Desktop
CUST_003704,Control,3.28,0.0,0.0,4.87,29.94,50.3,35.03,38.73,1.73,3.1,3.16,3.0,1,0,North,Desktop
CUST_001973,Control,46.07,40.46,46.47,44.63,39.02,50.33,49.62,52.64,8.16,7.43,4.62,5.75,0,0,East,Desktop
CUST_008114,Treatment,16.35,24.86,22.12,22.94,57.66,54.56,50.72,48.95,1.16,2.66,2.14,4.52,0,0,North,Mobile
CUST_008188,Treatment,32.5,30.48,32.71,41.4,42.95,66.86,48.94,58.73,2.35,0.0,0.34,3.14,0,0,South,Desktop
CUST_008907,Treatment,24.92,7.57,8.75,21.15,60.08,53.8,43.65,46.1,3.57,3.51,0.39,1.44,1,1,South,Desktop
CUST_005153,Treatment,18.54,10.65,14.85,2.97,75.2,57.53,40.16,35.79,1.81,5.49,4.32,2.8,0,0,South,Mobile
CUST_007872,Treatment,96.26,107.26,100.89,128.66,37.38,53.64,48.76,42.8,1.89,4.22,0.76,5.12,0,0,South,Mobile
CUST_009058,Treatment,39.14,27.19,45.7,42.46,32.21,72.11,33.36,38.04,1.04,3.46,0.07,2.08,1,0,West,Mobile
CUST_004714,Control,27.8,30.37,23.17,35.1,45.41,56.38,67.04,64.05,1.13,3.95,2.58,2.03,0,1,East,Desktop
CUST_008316,Treatment,54.76,65.14,79.07,74.0,51.57,74.93,37.2,26.83,7.01,6.12,8.18,4.76,0,0,East,Tablet
CUST_009236,Treatment,30.66,27.85,38.5,16.26,59.7,48.23,44.2,47.55,4.22,5.29,1.59,3.01,0,0,South,Desktop
CUST_009308,Treatment,17.68,7.55,5.63,0.0,62.64,39.58,65.44,58.4,3.55,1.16,3.22,2.05,0,1,East,Mobile
CUST_000981,Control,88.8,98.04,105.31,112.46,48.57,53.18,49.4,56.25,9.27,6.41,3.65,4.6,1,0,North,Mobile
CUST_007833,Treatment,27.3,20.78,27.55,32.7,49.37,47.79,45.85,51.42,2.87,3.1,5.55,2.81,1,0,South,Mobile
CUST_005504,Treatment,52.66,39.56,57.32,65.96,55.34,62.32,48.51,49.64,4.53,5.87,1.37,1.4,0,0,South,Desktop
CUST_007262,Treatment,0.0,20.65,20.47,7.3,58.48,48.25,44.21,42.7,0.0,1.75,2.87,2.49,1,0,South,Desktop
CUST_007224,Treatment,44.39,35.12,47.54,63.31,55.97,51.72,47.73,50.94,4.83,3.66,4.6,1.52,0,1,West,Desktop
CUST_008368,Treatment,6.57,16.94,2.49,1.21,58.6,47.74,46.71,34.49,3.25,2.85,3.63,3.51,0,0,North,Desktop
CUST_000582,Control,15.09,25.03,21.92,13.97,56.15,74.11,55.83,55.63,5.14,1.66,1.85,4.34,0,0,East,Desktop
CUST_005291,Treatment,18.33,0.0,0.0,15.9,41.5,64.24,69.49,74.69,5.09,4.21,6.97,3.7,0,0,North,Desktop
CUST_002877,Control,19.61,28.61,22.71,22.73,58.79,44.0,43.04,50.05,7.51,8.58,7.81,6.84,0,0,West,Mobile
CUST_007136,Treatment,71.98,94.75,106.94,115.96,43.78,33.82,77.32,76.6,3.5,4.42,5.28,3.06,0,0,North,Mobile
CUST_009184,Treatment,43.98,44.47,52.72,61.13,40.49,64.02,28.51,28.24,2.83,1.64,1.37,0.52,0,0,West,Desktop
CUST_005976,Treatment,25.96,23.08,4.49,4.32,49.17,51.63,58.97,57.36,4.66,5.32,4.46,3.16,0,0,South,Desktop
CUST_001862,Control,0.0,0.0,8.36,20.5,56.32,48.26,61.09,59.4,6.29,4.52,0.0,3.62,0,0,West,Desktop
CUST_005447,Treatment,20.87,35.38,39.33,15.56,46.62,44.32,62.94,66.69,0.1,1.78,0.23,3.56,0,1,West,Desktop
CUST_003576,Control,94.62,115.43,127.02,130.96,63.88,52.58,41.33,35.0,0.0,2.15,3.21,0.0,0,0,West,Desktop
CUST_009721,Treatment,0.0,17.27,18.76,17.69,39.3,67.55,26.33,28.31,5.69,3.85,1.54,5.47,0,1,North,Desktop
CUST_004506,Control,67.46,91.52,71.72,72.52,43.23,60.15,46.81,47.72,6.29,5.32,3.39,4.63,0,0,West,Desktop
CUST_004772,Control,118.53,106.67,104.82,124.45,49.82,55.64,46.95,41.48,5.73,7.92,4.94,3.53,0,1,West,Mobile
CUST_000298,Control,92.66,82.81,83.78,98.41,42.02,64.43,42.77,44.17,2.09,3.11,4.6,3.89,1,0,North,Desktop
CUST_000926,Control,22.44,24.96,20.39,35.73,52.63,41.19,18.44,18.39,0.41,0.0,1.59,0.0,0,0,West,Desktop
CUST_001591,Control,76.67,96.44,77.3,96.7,52.74,45.22,50.86,56.68,6.26,3.16,7.08,4.92,0,1,North,Mobile
CUST_007766,Treatment,144.71,131.28,155.19,157.12,46.43,53.5,52.5,52.74,2.43,4.3,3.73,1.11,0,1,North,Desktop
CUST_007491,Treatment,36.87,40.01,29.74,39.82,63.65,66.01,35.36,43.39,5.92,5.58,5.12,5.33,0,0,East,Mobile
CUST_001308,Control,51.67,43.06,64.36,50.95,50.68,41.67,40.22,54.68,0.43,0.9,1.83,1.69,0,0,South,Mobile
CUST_007038,Treatment,49.84,27.67,39.82,52.9,49.38,47.6,62.93,62.62,8.0,3.29,4.49,2.85,0,0,North,Desktop
CUST_004768,Control,55.45,74.11,88.49,88.97,60.08,62.36,43.3,40.36,6.22,3.4,5.93,3.91,0,0,North,Mobile
CUST_001673,Control,214.96,230.57,225.32,243.11,60.87,30.54,66.15,58.35,5.37,6.41,4.44,3.32,0,1,West,Desktop
CUST_002230,Control,11.77,14.66,24.49,22.53,48.92,50.79,50.15,50.62,5.23,6.56,2.68,3.1,1,0,South,Desktop
CUST_009470,Treatment,19.9,23.66,12.82,21.35,38.86,68.54,63.43,58.02,1.73,0.49,1.26,1.55,0,0,East,Desktop
CUST_000294,Control,15.99,13.68,7.87,21.62,64.43,38.29,51.25,42.02,5.24,3.45,4.57,7.13,1,0,South,Mobile
CUST_006346,Treatment,21.24,18.53,31.94,31.68,39.6,39.33,50.43,47.06,2.18,2.58,1.76,4.15,0,0,South,Tablet
CUST_004223,Control,79.51,67.74,69.09,77.39,57.18,57.25,51.44,55.99,1.64,4.05,0.0,2.73,0,0,South,Desktop
CUST_002580,Control,116.9,114.98,131.76,146.46,29.99,60.76,49.43,45.68,0.22,4.54,2.39,3.89,0,0,South,Desktop
CUST_007576,Treatment,30.5,0.0,20.94,19.15,33.95,54.71,57.4,58.48,4.69,1.79,4.95,1.88,0,1,West,Mobile
CUST_006344,Treatment,45.8,50.31,41.62,47.12,51.73,39.78,35.0,43.2,0.59,1.54,1.83,1.38,1,1,West,Desktop
CUST_008315,Treatment,40.45,51.97,35.86,68.13,42.99,56.48,54.64,54.88,3.5,4.64,2.98,2.9,0,1,North,Desktop
CUST_000693,Control,22.29,7.36,16.88,11.34,43.87,53.37,66.86,68.49,4.92,3.87,5.24,1.83,0,0,North,Mobile
CUST_000687,Control,12.52,10.52,11.69,11.05,49.58,60.89,61.19,64.22,2.45,1.81,0.0,1.63,0,0,East,Tablet
CUST_000818,Control,53.64,55.16,49.02,71.51,50.89,62.75,58.55,59.86,0.0,1.25,1.83,0.0,0,0,East,Desktop
CUST_000217,Control,27.1,16.59,29.94,28.25,33.29,54.08,45.04,47.15,3.17,3.16,1.82,1.78,0,0,West,Desktop
CUST_007935,Treatment,19.81,19.55,20.36,21.49,49.21,38.38,40.24,40.89,1.66,2.04,0.0,2.91,1,1,South,Mobile
CUST_003890,Control,67.68,80.71,87.98,70.98,46.56,48.94,49.46,48.1,8.0,6.83,6.95,6.69,0,0,East,Mobile
CUST_000323,Control,27.26,35.93,60.31,48.28,43.06,24.19,47.07,48.43,7.96,7.35,8.09,4.96,0,0,West,Mobile
CUST_006105,Treatment,157.23,159.79,168.98,176.25,37.35,51.26,52.02,44.56,1.32,0.0,0.0,3.83,0,0,West,Desktop
CUST_000479,Control,20.22,24.0,29.46,12.32,43.02,49.85,51.6,61.11,4.55,5.04,3.16,2.47,0,0,South,Desktop
CUST_005379,Treatment,15.03,31.72,21.0,28.61,32.52,52.33,37.58,36.2,1.46,2.33,2.19,0.06,0,0,West,Desktop
CUST_005701,Treatment,181.26,188.48,197.92,204.13,42.52,47.33,45.71,49.02,3.58,2.69,3.78,3.52,1,0,East,Desktop
CUST_001890,Control,61.44,67.16,63.77,70.08,43.32,45.44,35.2,52.08,5.66,4.28,6.68,3.03,1,0,South,Mobile
CUST_005763,Treatment,33.99,50.95,49.67,49.49,50.84,64.34,57.12,61.12,3.42,4.42,6.29,4.37,0,1,East,Mobile
CUST_000813,Control,9.08,5.65,6.33,15.39,44.09,50.77,61.72,63.59,0.65,2.74,0.0,1.05,0,0,East,Mobile
CUST_007434,Treatment,23.01,31.78,19.63,44.13,63.2,43.36,36.88,37.69,6.1,4.02,5.27,2.41,0,0,East,Mobile
CUST_004347,Control,11.9,1.91,18.05,2.95,43.27,40.67,47.38,42.66,5.88,4.08,2.55,2.98,0,1,South,Mobile
CUST_006222,Treatment,0.0,0.0,11.56,0.0,49.15,53.96,58.23,60.48,2.99,5.62,5.65,6.9,1,0,East,Tablet
CUST_003057,Control,75.27,79.1,79.06,80.03,45.46,52.4,46.15,53.34,0.0,1.87,1.38,0.0,0,0,East,Desktop
CUST_002376,Control,40.33,33.03,48.6,37.13,52.06,70.84,65.97,67.14,2.23,4.46,3.32,3.44,0,0,North,Desktop
CUST_004070,Control,2.81,29.05,32.66,26.37,60.68,42.75,53.1,51.83,5.14,3.43,0.0,4.92,0,0,South,Desktop
CUST_002033,Control,29.8,30.65,31.39,48.52,40.55,64.44,59.09,62.4,0.0,0.0,1.68,0.0,0,0,East,Desktop
CUST_000968,Control,227.95,252.57,254.72,262.32,48.46,49.15,49.48,47.86,5.01,1.7,3.15,0.0,0,0,South,Desktop
CUST_009366,Treatment,43.46,27.62,31.01,39.94,57.7,56.56,54.22,55.82,9.6,3.08,6.06,2.86,0,0,East,Desktop
CUST_000973,Control,87.57,89.72,93.86,94.8,50.76,64.44,53.04,56.59,2.09,0.0,0.77,0.0,0,0,East,Mobile
CUST_006332,Treatment,32.79,21.29,23.41,31.36,45.8,39.6,42.81,45.35,4.3,2.55,3.46,3.31,1,0,North,Mobile
CUST_002705,Control,22.32,34.32,40.37,29.02,44.18,41.83,50.04,48.37,4.12,3.77,0.87,0.0,0,0,East,Desktop
CUST_006300,Treatment,39.14,34.3,29.13,43.43,66.33,63.77,56.65,55.15,7.05,3.61,2.6,3.68,0,0,North,Desktop
CUST_007861,Treatment,41.92,50.53,47.42,52.99,47.32,36.38,47.75,47.46,5.5,4.43,5.77,2.36,0,1,North,Tablet
CUST_003375,Control,27.02,35.12,15.96,34.51,30.43,56.01,39.7,42.33,3.66,2.97,3.35,2.9,0,0,East,Desktop
CUST_009074,Treatment,106.27,113.13,115.31,131.33,46.67,45.16,30.84,34.68,0.59,1.61,1.8,6.02,0,1,West,Mobile
CUST_005602,Treatment,40.06,26.36,51.47,60.45,45.77,48.17,53.39,55.44,11.87,9.09,11.08,7.91,1,0,East,Desktop
CUST_002952,Control,42.98,50.96,72.19,72.58,60.74,57.58,60.84,60.33,2.96,1.77,3.22,2.41,0,0,North,Desktop
CUST_008702,Treatment,27.66,41.59,28.02,34.91,31.61,31.31,48.89,45.94,2.82,1.29,2.33,3.8,0,0,East,Desktop
CUST_000123,Control,147.99,145.1,161.62,154.19,39.42,43.29,38.65,44.65,3.62,3.1,6.27,4.85,1,0,North,Mobile
CUST_007217,Treatment,87.73,108.09,101.12,111.92,66.29,34.39,52.1,59.75,2.82,3.82,4.34,0.9,0,0,North,Mobile
CUST_009485,Treatment,48.82,58.66,57.6,53.67,57.85,59.75,55.97,64.39,4.25,3.36,4.45,0.0,0,0,West,Mobile
CUST_002101,Control,256.75,270.1,301.43,307.33,38.44,75.9,40.91,44.17,4.42,3.09,1.76,1.02,0,0,West,Mobile
CUST_000870,Control,21.02,28.58,13.46,0.0,60.81,46.54,61.93,57.76,1.85,1.56,0.0,0.48,0,0,North,Desktop
CUST_006791,Treatment,94.55,72.65,91.52,107.33,36.75,45.24,41.11,45.32,0.46,1.35,1.67,0.0,0,0,South,Tablet
CUST_001999,Control,118.06,133.56,154.8,135.32,60.04,53.59,52.14,59.34,0.0,0.0,0.0,0.64,0,0,West,Desktop
CUST_003591,Control,19.03,12.91,22.77,14.55,72.47,48.0,39.13,36.09,2.3,2.06,2.73,4.26,0,0,West,Desktop
CUST_001157,Control,0.0,8.86,5.18,23.91,56.52,53.7,51.19,52.05,3.81,3.41,2.38,4.19,0,0,East,Tablet
CUST_003157,Control,25.75,7.23,7.7,20.35,47.01,43.57,52.87,55.85,0.0,0.66,3.34,3.21,0,0,North,Desktop
CUST_004429,Control,10.07,13.17,18.41,17.38,61.32,53.23,63.74,54.1,2.85,5.14,2.22,3.41,0,0,North,Desktop
CUST_005689,Treatment,63.93,45.74,53.94,65.59,43.77,40.34,51.51,52.27,3.07,4.9,4.13,2.23,0,0,East,Mobile
CUST_006481,Treatment,59.01,66.31,74.03,71.55,49.56,38.43,56.39,59.56,5.64,7.27,5.19,7.41,0,0,West,Mobile
CUST_001576,Control,26.15,32.59,41.41,44.44,45.78,60.83,45.57,47.2,2.21,2.81,2.41,1.35,0,0,South,Desktop
CUST_009664,Treatment,7.94,25.96,21.59,30.76,46.54,47.18,43.72,41.83,6.09,4.36,5.75,6.47,0,0,East,Mobile
CUST_008254,Treatment,85.74,103.81,114.8,108.28,53.92,44.48,39.95,42.46,4.44,4.05,3.72,3.36,0,0,South,Tablet
CUST_000473,Control,8.37,3.16,14.24,6.29,53.49,65.44,47.04,46.83,3.47,3.45,3.85,1.94,1,1,South,Mobile
CUST_004998,Control,18.21,16.3,19.2,23.86,54.04,72.13,38.36,36.59,4.09,7.14,3.63,6.01,0,1,North,Tablet
CUST_003584,Control,85.8,87.34,98.07,88.04,49.93,61.68,48.87,53.24,6.74,2.12,3.29,4.97,0,0,West,Desktop
CUST_002933,Control,77.51,76.2,88.75,86.69,53.67,53.57,64.19,53.08,4.91,4.97,2.75,6.8,0,1,South,Mobile
CUST_005426,Treatment,44.71,34.15,34.2,54.84,40.54,36.94,50.91,48.42,8.19,2.18,3.27,2.34,1,1,West,Desktop
CUST_008752,Treatment,88.78,88.85,97.43,97.0,41.23,45.58,70.2,74.3,2.05,3.14,2.69,2.97,1,1,East,Tablet
CUST_003389,Control,28.93,20.13,34.33,28.05,52.96,37.87,41.91,41.86,2.97,2.11,2.92,3.55,0,0,East,Mobile
CUST_002181,Control,22.96,34.9,28.96,30.97,55.95,40.62,49.13,43.99,3.14,1.9,4.37,1.79,0,0,West,Mobile
CUST_004744,Control,25.8,9.3,31.16,31.66,73.2,57.01,40.19,38.68,0.2,0.72,0.0,2.47,1,0,South,Tablet
CUST_009971,Treatment,17.75,16.83,20.42,9.52,61.84,60.23,54.12,56.76,1.89,1.28,3.14,1.19,0,0,South,Mobile
CUST_007126,Treatment,26.5,17.2,8.88,19.99,42.09,60.7,55.17,60.21,6.22,6.76,6.88,4.89,1,0,North,Desktop
CUST_005489,Treatment,16.32,8.28,25.76,9.72,64.71,37.11,52.53,53.96,0.44,1.36,1.75,0.0,0,0,South,Mobile
CUST_001150,Control,70.52,67.96,65.28,63.44,51.55,31.63,62.83,57.08,6.98,5.3,3.11,4.26,1,1,North,Desktop
CUST_001161,Control,107.35,90.51,106.28,100.09,59.29,55.57,37.81,38.99,8.36,7.17,6.36,6.25,0,0,North,Desktop
CUST_008001,Treatment,57.28,77.65,80.39,67.3,64.38,59.5,47.71,45.43,6.27,4.31,4.73,5.2,1,0,West,Desktop
CUST_000257,Control,72.63,79.61,77.75,78.52,58.99,41.7,57.6,52.67,1.96,3.46,2.69,3.04,0,1,South,Mobile
CUST_000794,Control,16.4,25.86,19.94,16.83,52.7,39.75,39.27,34.03,1.51,1.21,2.77,2.25,0,0,North,Mobile
CUST_004874,Control,38.29,35.0,36.27,50.19,52.28,51.29,36.4,44.72,7.35,4.5,3.59,4.91,0,0,North,Tablet
CUST_006198,Treatment,43.91,31.47,29.78,36.42,36.82,56.41,42.29,43.07,9.15,5.64,7.69,9.01,0,0,South,Desktop
CUST_003856,Control,32.42,30.91,21.27,39.79,36.69,38.08,51.74,49.82,6.43,5.78,6.05,6.54,0,0,South,Mobile
CUST_000558,Control,19.61,6.2,24.67,12.95,31.61,51.53,49.87,46.29,5.34,5.25,6.43,5.85,0,0,North,Mobile
CUST_002900,Control,23.34,38.54,35.58,26.39,57.76,36.26,61.53,62.98,0.0,0.29,5.32,0.0,0,0,East,Desktop
CUST_003221,Control,48.95,29.73,30.23,35.86,50.77,40.14,57.43,53.53,3.77,3.12,3.99,4.34,0,0,East,Tablet
CUST_000262,Control,33.18,33.49,45.17,39.28,32.76,55.89,58.85,55.98,2.72,0.15,2.3,0.47,0,0,North,Mobile
CUST_003741,Control,136.09,137.7,157.23,165.36,44.14,53.51,54.28,56.04,2.29,2.11,3.94,0.94,0,0,East,Desktop
CUST_006763,Treatment,49.8,45.15,44.55,57.4,61.47,54.02,66.91,67.51,0.11,3.32,0.0,0.18,0,0,South,Desktop
CUST_008820,Treatment,42.19,38.33,39.22,37.37,60.75,45.02,50.4,56.01,3.37,4.66,2.5,6.32,1,0,South,Desktop
CUST_007228,Treatment,58.56,45.07,46.76,62.07,46.45,48.8,48.28,51.57,3.31,4.84,3.09,3.1,0,0,South,Desktop
CUST_004306,Control,45.06,27.55,68.75,41.87,49.89,32.54,46.41,47.32,4.72,6.76,6.22,2.3,0,0,North,Mobile
CUST_004305,Control,1.63,3.72,12.8,14.64,54.33,72.41,63.17,66.37,0.0,2.72,0.33,1.16,0,0,West,Desktop
CUST_005245,Treatment,44.11,65.32,54.24,54.52,59.61,47.49,53.44,54.94,0.75,0.0,0.36,0.0,0,0,West,Mobile
CUST_008801,Treatment,29.14,22.19,42.28,24.35,46.5,62.69,31.53,37.76,3.88,1.46,3.16,0.0,0,0,East,Mobile
CUST_006823,Treatment,17.85,34.11,36.56,36.05,41.2,30.03,43.16,46.09,1.22,1.53,0.0,1.03,0,0,South,Mobile
CUST_000210,Control,34.83,7.93,9.77,23.35,48.83,63.1,39.66,42.54,7.27,4.41,1.99,2.88,1,0,North,Mobile
CUST_003799,Control,158.31,136.82,148.98,153.76,31.51,37.42,53.28,55.21,0.0,4.26,4.35,1.55,0,0,South,Tablet
CUST_003540,Control,49.18,56.17,77.06,72.93,62.26,53.57,59.73,60.45,0.0,1.28,0.59,3.24,0,0,South,Mobile
CUST_000154,Control,80.21,76.27,80.04,87.76,31.09,72.41,48.2,48.83,3.79,2.34,3.16,0.12,0,0,South,Desktop
CUST_001148,Control,9.84,23.92,19.4,21.82,47.14,69.32,48.44,48.52,0.9,4.46,2.22,2.58,0,0,North,Desktop
CUST_001968,Control,7.57,0.0,5.17,9.7,45.84,55.1,53.79,52.81,4.15,4.14,2.04,3.25,0,0,North,Mobile
CUST_008154,Treatment,26.87,37.67,41.4,55.94,42.69,47.44,63.2,67.88,5.86,6.2,5.68,2.15,0,0,South,Tablet
CUST_002434,Control,39.95,53.51,49.84,50.17,47.21,46.6,50.12,54.33,3.21,4.76,5.19,0.0,0,0,North,Desktop
CUST_000598,Control,114.35,113.39,116.8,111.34,56.65,63.47,39.24,39.08,7.22,7.58,3.75,4.89,1,0,South,Desktop
CUST_003138,Control,20.23,14.02,19.0,24.17,53.44,60.33,63.25,57.21,3.64,2.73,4.52,1.18,0,0,West,Tablet
CUST_006028,Treatment,153.8,153.77,156.84,181.13,60.53,58.71,52.21,57.93,4.96,5.42,3.88,4.44,1,0,South,Mobile
CUST_004777,Control,117.31,126.25,113.39,127.53,54.57,45.84,56.63,58.43,1.91,2.76,2.46,0.0,0,1,North,Tablet
CUST_009260,Treatment,67.85,70.85,64.9,91.11,43.86,45.49,46.9,53.33,4.21,3.16,0.73,2.13,0,0,East,Mobile
CUST_001566,Control,129.11,125.34,138.26,136.7,53.32,42.25,48.8,52.71,4.42,1.86,2.24,4.59,0,0,West,Desktop
CUST_006247,Treatment,242.16,256.81,262.21,296.06,58.75,66.45,58.63,58.38,2.49,4.85,1.35,3.33,0,0,West,Desktop
CUST_007404,Treatment,14.71,0.0,0.0,3.43,61.66,64.5,54.64,54.95,4.36,2.29,2.34,3.28,0,0,West,Mobile
CUST_006449,Treatment,43.64,54.37,27.89,57.62,39.53,39.96,37.9,38.84,2.49,0.48,2.47,3.51,0,0,East,Desktop
CUST_009171,Treatment,76.76,61.43,84.23,85.59,39.3,56.22,53.36,47.66,2.13,3.07,4.02,1.92,0,0,South,Desktop
CUST_007305,Treatment,0.0,1.59,9.41,0.0,40.29,60.98,43.09,43.32,4.93,6.37,8.26,3.58,0,0,North,Tablet
