customer_id,group,revenue_pre_w1,revenue_pre_w2,revenue_pre_w3,revenue_post,engagement_tier,region,device_type,plan_type,tenure_months,new_customer
CUST_007833,Treatment,41.07,40.03,51.62,36.66,medium,North,Mobile,Premium,17,0
CUST_007834,Treatment,122.65,124.69,128.28,142.2,medium,West,Desktop,Enterprise,6,0
CUST_007835,Treatment,28.08,20.62,42.01,29.05,low,South,Desktop,Basic,34,0
CUST_007836,Control,147.5,170.67,152.73,192.77,medium,West,Mobile,Enterprise,7,0
CUST_007837,Control,43.2,59.65,52.42,48.61,high,East,Mobile,Basic,4,1
CUST_007838,Treatment,153.77,144.6,163.4,194.08,high,South,Desktop,Enterprise,10,0
CUST_007839,Control,181.06,178.69,180.56,199.41,high,East,Mobile,Premium,44,0
CUST_007840,Control,103.01,97.07,114.96,110.38,high,West,Desktop,Premium,3,1
CUST_007841,Treatment,132.77,137.33,147.8,167.68,high,South,Desktop,Premium,3,1
CUST_007842,Treatment,63.92,78.75,62.22,92.29,high,West,Mobile,Premium,5,1
CUST_007843,Treatment,40.13,41.26,39.73,26.79,medium,East,Mobile,Premium,1,1
CUST_007844,Treatment,59.77,44.5,63.72,58.05,medium,North,Mobile,Premium,2,1
CUST_007845,Control,44.49,36.45,40.42,50.59,medium,West,Desktop,Basic,43,0
CUST_007846,Treatment,46.77,45.69,46.28,55.53,high,North,Mobile,Basic,57,0
CUST_007847,Control,31.47,34.72,44.52,40.48,medium,West,Mobile,Basic,15,0
CUST_007848,Control,143.9,142.1,137.85,146.08,high,West,Desktop,Premium,15,0
CUST_007849,Control,51.94,46.0,39.47,29.91,medium,East,Mobile,Basic,3,1
CUST_007850,Treatment,31.49,45.83,36.02,33.71,low,East,Mobile,Basic,21,0
CUST_007851,Control,26.93,44.81,45.61,42.68,high,East,Desktop,Basic,34,0
CUST_007852,Treatment,57.69,61.93,53.39,61.19,low,North,Mobile,Premium,10,0
CUST_007853,Treatment,125.55,144.06,142.91,143.87,high,North,Mobile,Enterprise,25,0
CUST_007854,Control,22.68,41.8,42.82,35.45,high,North,Mobile,Basic,9,0
CUST_007855,Control,24.74,31.31,19.73,5.14,low,North,Desktop,Basic,43,0
CUST_007856,Control,19.8,21.66,18.93,11.44,low,North,Desktop,Basic,6,0
CUST_007857,Treatment,35.07,36.95,30.13,36.34,medium,East,Desktop,Basic,4,1
CUST_007858,Treatment,81.55,73.0,82.46,95.06,high,East,Desktop,Basic,29,0
CUST_007859,Treatment,39.12,50.25,59.58,37.39,low,North,Desktop,Premium,19,0
CUST_007860,Treatment,44.51,36.97,36.54,49.93,high,West,Desktop,Basic,16,0
CUST_007861,Control,96.45,89.96,98.07,112.64,high,South,Desktop,Premium,7,0
CUST_007862,Control,24.45,34.34,32.76,39.16,low,East,Tablet,Basic,7,0
CUST_007863,Control,22.06,34.77,21.5,13.97,medium,East,Mobile,Basic,3,1
CUST_007864,Control,15.31,26.81,27.01,25.79,low,North,Desktop,Basic,11,0
CUST_007865,Control,50.39,42.43,55.16,60.14,low,East,Desktop,Basic,34,0
CUST_007866,Control,49.09,58.88,59.48,61.07,medium,South,Mobile,Premium,22,0
CUST_007867,Control,36.24,36.94,47.02,47.11,low,West,Desktop,Premium,4,1
CUST_007868,Treatment,22.07,32.43,25.48,35.01,high,East,Mobile,Basic,15,0
CUST_007869,Control,51.66,62.22,58.88,54.91,medium,South,Desktop,Premium,4,1
CUST_007870,Control,25.84,13.55,46.14,39.53,low,North,Desktop,Premium,36,0
CUST_007871,Control,22.38,34.58,35.16,31.88,low,West,Mobile,Premium,24,0
CUST_007872,Treatment,43.06,47.88,39.63,45.61,medium,East,Desktop,Premium,7,0
CUST_007873,Treatment,27.84,22.08,21.78,32.84,medium,East,Mobile,Basic,8,0
CUST_007874,Control,38.9,38.38,27.91,29.82,low,North,Mobile,Basic,2,1
CUST_007875,Control,36.56,37.62,47.64,43.58,medium,East,Mobile,Basic,11,0
CUST_007876,Control,38.94,33.98,49.27,32.11,low,East,Mobile,Premium,12,0
CUST_007877,Control,49.0,42.81,53.99,50.82,medium,North,Desktop,Basic,6,0
CUST_007878,Treatment,53.07,69.7,64.21,58.9,low,East,Desktop,Premium,30,0
CUST_007879,Treatment,112.91,97.36,130.87,149.91,high,South,Desktop,Premium,9,0
CUST_007880,Control,12.95,14.29,4.72,24.44,medium,East,Mobile,Basic,19,0
CUST_007881,Control,96.07,103.2,116.71,112.02,medium,East,Mobile,Premium,1,1
CUST_007882,Treatment,34.41,54.65,50.57,59.9,medium,South,Desktop,Premium,53,0
CUST_007883,Treatment,36.7,20.86,30.81,45.23,medium,West,Desktop,Basic,16,0
CUST_007884,Control,44.6,40.5,35.17,21.24,medium,East,Mobile,Basic,3,1
CUST_007885,Control,67.05,69.6,78.23,67.98,high,North,Mobile,Basic,16,0
CUST_007886,Control,27.17,41.55,50.94,40.92,low,West,Desktop,Basic,4,1
CUST_007887,Control,53.94,52.33,52.08,59.08,low,North,Desktop,Premium,35,0
CUST_007888,Treatment,57.26,52.15,58.72,95.04,medium,East,Desktop,Premium,19,0
CUST_007889,Treatment,139.56,138.71,141.58,156.93,medium,East,Tablet,Enterprise,8,0
CUST_007890,Treatment,279.65,280.13,295.36,349.36,high,West,Mobile,Enterprise,17,0
CUST_007891,Control,35.93,36.11,40.88,47.62,medium,North,Tablet,Basic,3,1
CUST_007892,Treatment,11.39,31.67,31.52,15.3,low,West,Mobile,Basic,15,0
CUST_007893,Control,43.07,47.35,45.28,48.1,low,North,Desktop,Premium,1,1
CUST_007894,Control,30.49,27.42,20.22,41.78,low,West,Desktop,Premium,1,1
CUST_007895,Control,8.92,16.82,21.7,15.48,low,West,Tablet,Basic,12,0
CUST_007896,Control,93.77,93.2,109.29,109.86,medium,North,Mobile,Enterprise,24,0
CUST_007897,Treatment,41.92,50.92,44.99,66.51,low,East,Mobile,Basic,25,0
CUST_007898,Control,57.7,57.5,66.58,66.93,high,East,Desktop,Premium,10,0
CUST_007899,Control,39.54,27.37,51.82,46.64,high,North,Desktop,Basic,22,0
CUST_007900,Treatment,41.96,31.24,33.8,25.29,medium,East,Mobile,Basic,17,0
CUST_007901,Treatment,13.57,20.64,12.05,22.46,low,North,Desktop,Basic,10,0
CUST_007902,Treatment,55.09,47.74,46.31,48.83,medium,West,Mobile,Premium,32,0
CUST_007903,Control,69.27,63.14,81.31,74.15,medium,South,Desktop,Premium,3,1
CUST_007904,Control,62.56,63.46,63.79,60.22,low,East,Mobile,Premium,3,1
CUST_007905,Control,29.88,36.77,46.04,50.18,low,East,Mobile,Premium,5,1
CUST_007906,Control,30.16,32.12,26.67,30.27,medium,East,Mobile,Basic,2,1
CUST_007907,Treatment,62.81,66.01,71.98,60.51,medium,West,Desktop,Premium,47,0
CUST_007908,Control,45.88,64.66,69.71,51.24,medium,North,Desktop,Premium,10,0
CUST_007909,Treatment,48.6,68.01,62.58,70.58,high,North,Mobile,Basic,9,0
CUST_007910,Treatment,93.17,112.95,98.2,119.16,high,South,Mobile,Enterprise,17,0
CUST_007911,Control,104.38,112.35,134.75,117.78,high,East,Desktop,Premium,1,1
CUST_007912,Control,151.76,162.01,159.18,174.96,medium,South,Desktop,Enterprise,10,0
CUST_007913,Treatment,72.88,76.73,57.5,67.98,high,South,Desktop,Basic,1,1
CUST_007914,Treatment,34.1,56.8,45.66,55.68,medium,West,Desktop,Basic,2,1
CUST_007915,Control,34.14,17.02,33.37,20.16,low,South,Mobile,Basic,1,1
CUST_007916,Control,22.94,30.0,13.89,32.05,low,North,Desktop,Basic,34,0
CUST_007917,Treatment,25.87,24.47,20.32,30.68,low,East,Mobile,Basic,18,0
CUST_007918,Treatment,43.19,40.71,29.21,53.26,medium,South,Desktop,Premium,2,1
CUST_007919,Treatment,67.42,81.03,83.1,77.62,medium,South,Desktop,Basic,10,0
CUST_007920,Treatment,14.28,21.52,29.33,28.84,medium,East,Mobile,Basic,1,1
CUST_007921,Control,187.38,200.44,194.05,208.57,medium,East,Mobile,Enterprise,8,0
CUST_007922,Treatment,40.72,32.29,57.31,52.82,medium,North,Desktop,Premium,12,0
CUST_007923,Control,177.38,200.88,203.37,207.34,high,South,Desktop,Premium,25,0
CUST_007924,Control,164.53,184.75,181.17,178.1,medium,North,Desktop,Enterprise,8,0
CUST_007925,Treatment,55.11,51.36,47.48,34.69,low,South,Mobile,Premium,12,0
CUST_007926,Control,29.48,32.86,32.85,35.9,low,South,Mobile,Basic,1,1
CUST_007927,Control,55.82,68.76,66.53,62.76,medium,East,Desktop,Basic,11,0
CUST_007928,Control,26.72,20.98,33.34,37.11,medium,South,Desktop,Basic,2,1
CUST_007929,Treatment,29.39,40.61,48.45,42.37,low,South,Mobile,Premium,6,0
CUST_007930,Control,24.35,39.83,33.67,39.46,medium,South,Desktop,Basic,13,0
CUST_007931,Control,93.53,108.26,95.03,92.77,high,East,Desktop,Premium,6,0
CUST_007932,Treatment,43.69,34.86,38.32,34.34,low,West,Desktop,Basic,19,0
CUST_007933,Control,50.8,54.28,48.26,56.4,low,East,Desktop,Premium,1,1
CUST_007934,Control,32.4,22.45,26.92,17.01,medium,North,Mobile,Basic,13,0
CUST_007935,Treatment,15.28,34.2,21.41,36.62,medium,East,Mobile,Basic,5,1
CUST_007936,Treatment,36.81,49.27,52.05,55.95,high,East,Desktop,Basic,27,0
CUST_007937,Control,31.11,40.23,36.7,27.84,high,South,Mobile,Basic,2,1
CUST_007938,Control,39.11,49.52,33.29,35.63,low,East,Desktop,Premium,40,0
CUST_007939,Treatment,25.9,48.48,36.2,42.39,medium,North,Tablet,Basic,3,1
CUST_007940,Control,33.95,40.62,37.32,24.85,medium,South,Desktop,Basic,1,1
CUST_007941,Control,10.31,19.47,15.93,25.47,medium,South,Desktop,Basic,6,0
CUST_007942,Control,48.68,36.71,36.44,49.39,medium,South,Desktop,Premium,19,0
CUST_007943,Treatment,39.81,49.26,61.56,46.29,high,North,Desktop,Basic,2,1
CUST_007944,Treatment,45.18,58.88,59.32,83.2,high,North,Desktop,Basic,4,1
CUST_007945,Control,102.65,113.84,110.42,115.65,high,South,Mobile,Basic,4,1
CUST_007946,Treatment,45.12,51.54,46.31,54.39,medium,East,Mobile,Premium,10,0
CUST_007947,Treatment,231.48,247.14,250.77,290.52,high,North,Desktop,Enterprise,26,0
CUST_007948,Control,22.92,24.75,15.55,20.36,medium,North,Mobile,Basic,2,1
CUST_007949,Treatment,38.04,37.39,41.73,58.44,medium,North,Tablet,Premium,19,0
CUST_007950,Control,32.76,30.16,37.48,43.18,medium,South,Desktop,Basic,9,0
CUST_007951,Control,139.64,131.58,136.06,150.2,high,East,Mobile,Enterprise,7,0
CUST_007952,Treatment,59.82,58.29,47.17,55.48,medium,North,Desktop,Basic,6,0
CUST_007953,Treatment,72.54,68.63,87.51,87.65,medium,West,Desktop,Premium,10,0
CUST_007954,Control,44.15,49.95,62.11,48.28,high,South,Mobile,Basic,1,1
CUST_007955,Control,41.49,39.49,58.82,61.77,medium,West,Desktop,Basic,9,0
CUST_007956,Treatment,27.6,33.88,26.29,42.43,low,East,Desktop,Premium,6,0
CUST_007957,Control,109.92,102.18,105.03,103.53,medium,East,Mobile,Premium,15,0
CUST_007958,Control,33.72,20.34,33.67,27.53,medium,East,Mobile,Basic,10,0
CUST_007959,Treatment,127.85,130.16,121.35,143.08,medium,East,Desktop,Enterprise,1,1
CUST_007960,Control,20.73,25.25,28.16,33.49,medium,North,Mobile,Premium,22,0
CUST_007961,Treatment,27.05,23.34,56.35,55.89,medium,East,Desktop,Basic,40,0
CUST_007962,Control,125.84,118.02,128.29,141.75,high,East,Mobile,Enterprise,2,1
CUST_007963,Treatment,75.94,85.62,87.74,98.46,low,South,Mobile,Enterprise,23,0
CUST_007964,Control,56.06,79.05,76.58,73.62,medium,South,Mobile,Premium,8,0
CUST_007965,Control,85.57,74.54,62.24,54.39,low,North,Mobile,Enterprise,3,1
CUST_007966,Control,59.02,68.01,75.8,70.03,medium,West,Desktop,Premium,15,0
CUST_007967,Control,148.72,138.77,143.64,170.33,high,East,Mobile,Enterprise,1,1
CUST_007968,Control,131.35,127.42,138.25,137.33,low,West,Tablet,Enterprise,10,0
CUST_007969,Control,54.44,60.77,61.07,54.76,medium,South,Mobile,Premium,13,0
CUST_007970,Treatment,70.33,51.11,58.91,62.47,medium,East,Mobile,Premium,3,1
CUST_007971,Treatment,36.83,34.72,35.4,48.32,medium,West,Desktop,Basic,12,0
CUST_007972,Treatment,78.15,90.47,70.73,79.96,low,South,Mobile,Premium,12,0
CUST_007973,Control,17.12,20.18,13.55,12.48,low,West,Desktop,Basic,1,1
CUST_007974,Control,32.07,30.3,18.73,41.98,high,East,Mobile,Basic,26,0
CUST_007975,Treatment,45.28,53.16,61.82,51.57,medium,East,Desktop,Premium,1,1
CUST_007976,Treatment,94.45,83.83,79.22,86.02,medium,North,Desktop,Enterprise,10,0
CUST_007977,Control,42.6,44.53,44.38,47.68,low,South,Desktop,Basic,1,1
CUST_007978,Control,59.84,49.29,56.62,59.91,high,South,Tablet,Basic,2,1
CUST_007979,Treatment,41.33,44.49,56.35,65.89,low,South,Mobile,Premium,13,0
CUST_007980,Control,70.43,68.65,63.34,56.46,medium,North,Desktop,Premium,12,0
CUST_007981,Control,47.3,52.33,51.77,53.65,high,East,Desktop,Basic,1,1
CUST_007982,Control,62.83,53.96,81.72,66.51,high,West,Tablet,Basic,12,0
CUST_007983,Control,106.21,115.25,126.6,125.13,high,West,Tablet,Premium,6,0
CUST_007984,Control,76.15,103.15,87.98,89.07,high,South,Desktop,Basic,9,0
CUST_007985,Control,242.3,253.63,256.97,265.16,high,East,Mobile,Enterprise,11,0
CUST_007986,Treatment,34.72,38.19,42.05,40.95,high,South,Desktop,Basic,15,0
CUST_007987,Treatment,19.05,26.41,24.51,29.33,medium,North,Desktop,Basic,27,0
CUST_007988,Control,34.22,22.94,17.15,10.58,low,West,Tablet,Basic,4,1
CUST_007989,Treatment,73.34,84.9,82.75,86.51,high,East,Mobile,Premium,15,0
CUST_007990,Control,63.21,79.94,79.85,80.08,high,South,Desktop,Premium,1,1
CUST_007991,Treatment,46.01,64.71,56.96,66.01,high,North,Mobile,Basic,8,0
CUST_007992,Control,26.0,18.03,30.68,40.13,low,North,Desktop,Basic,4,1
CUST_007993,Treatment,40.17,19.27,23.75,17.35,low,West,Desktop,Basic,26,0
CUST_007994,Control,24.55,14.24,27.95,44.48,medium,West,Mobile,Basic,1,1
CUST_007995,Treatment,25.49,24.46,31.89,20.99,high,East,Desktop,Basic,21,0
CUST_007996,Treatment,40.1,29.06,34.69,39.68,medium,North,Desktop,Basic,21,0
CUST_007997,Treatment,110.52,120.52,112.53,147.58,medium,East,Desktop,Enterprise,19,0
CUST_007998,Treatment,72.64,47.13,60.21,72.1,medium,South,Mobile,Premium,21,0
CUST_007999,Control,68.26,80.24,73.16,83.55,low,East,Desktop,Enterprise,6,0
CUST_008000,Control,47.84,33.29,12.24,41.07,low,East,Mobile,Premium,6,0
CUST_008001,Treatment,11.24,20.75,16.97,21.06,low,North,Mobile,Basic,4,1
CUST_008002,Control,74.73,64.72,53.9,72.76,medium,East,Desktop,Premium,32,0
CUST_008003,Treatment,76.37,86.31,96.07,96.94,low,North,Desktop,Enterprise,33,0
CUST_008004,Control,99.28,100.85,108.99,116.75,medium,North,Desktop,Premium,1,1
CUST_008005,Treatment,41.27,50.05,55.03,65.58,medium,East,Desktop,Premium,1,1
CUST_008006,Treatment,58.66,55.88,69.32,59.65,low,North,Desktop,Premium,5,1
CUST_008007,Control,143.73,167.22,162.13,173.68,medium,East,Tablet,Enterprise,7,0
CUST_008008,Control,47.93,39.26,47.52,60.67,low,West,Desktop,Premium,22,0
CUST_008009,Treatment,28.87,26.25,31.83,34.16,medium,North,Mobile,Basic,8,0
CUST_008010,Control,29.99,41.71,15.47,34.45,medium,North,Mobile,Premium,1,1
CUST_008011,Control,73.89,92.69,98.08,95.36,low,South,Desktop,Enterprise,10,0
CUST_008012,Control,25.6,35.91,20.31,31.14,low,West,Mobile,Basic,1,1
CUST_008013,Control,115.24,125.95,137.11,133.54,medium,South,Mobile,Enterprise,17,0
CUST_008014,Control,77.72,87.11,75.24,75.84,high,East,Desktop,Premium,11,0
CUST_008015,Control,22.69,22.11,40.04,34.0,low,North,Desktop,Premium,3,1
CUST_008016,Treatment,17.05,15.92,29.68,19.66,low,East,Desktop,Premium,1,1
CUST_008017,Treatment,28.69,20.42,17.19,15.72,medium,North,Tablet,Basic,22,0
CUST_008018,Treatment,122.69,144.33,126.58,146.61,medium,West,Desktop,Enterprise,9,0
CUST_008019,Treatment,50.45,57.48,51.72,54.28,low,South,Desktop,Premium,1,1
CUST_008020,Control,39.78,39.28,46.94,44.64,low,South,Desktop,Premium,20,0
CUST_008021,Treatment,30.62,28.71,44.83,25.76,low,South,Desktop,Basic,1,1
CUST_008022,Control,57.43,56.5,53.51,59.26,low,West,Desktop,Basic,11,0
CUST_008023,Treatment,17.84,22.18,30.8,22.63,medium,East,Mobile,Basic,22,0
CUST_008024,Control,59.39,59.19,53.69,66.22,medium,East,Mobile,Premium,11,0
CUST_008025,Treatment,26.43,18.21,33.63,20.58,medium,West,Desktop,Basic,9,0
CUST_008026,Control,37.34,43.49,42.36,41.48,low,South,Desktop,Premium,24,0
CUST_008027,Control,98.07,83.21,103.58,106.17,high,North,Tablet,Premium,5,1
CUST_008028,Control,3.29,25.71,11.79,20.51,low,East,Desktop,Premium,7,0
CUST_008029,Treatment,53.39,36.95,24.51,42.91,medium,East,Mobile,Basic,21,0
CUST_008030,Treatment,69.46,80.73,76.11,100.9,high,North,Tablet,Basic,3,1
CUST_008031,Control,58.01,47.78,57.8,50.46,medium,North,Desktop,Premium,32,0
CUST_008032,Treatment,57.64,64.32,48.27,60.68,medium,North,Desktop,Premium,45,0
CUST_008033,Control,52.92,49.2,49.59,36.67,medium,West,Mobile,Premium,17,0
CUST_008034,Treatment,31.97,39.98,15.5,29.11,high,West,Desktop,Basic,52,0
CUST_008035,Control,71.09,48.13,75.69,88.2,low,South,Desktop,Enterprise,3,1
CUST_008036,Control,44.92,32.1,48.76,40.45,low,North,Mobile,Basic,11,0
CUST_008037,Control,38.86,42.64,45.16,61.11,low,North,Mobile,Premium,3,1
CUST_008038,Treatment,24.16,48.58,40.07,32.72,medium,North,Desktop,Basic,4,1
CUST_008039,Treatment,49.67,49.36,69.97,73.58,medium,East,Mobile,Basic,12,0
CUST_008040,Control,33.41,32.05,54.41,38.57,medium,East,Desktop,Basic,5,1
CUST_008041,Control,12.53,18.19,15.17,28.33,low,North,Mobile,Basic,11,0
CUST_008042,Control,45.02,58.24,54.56,48.78,low,East,Desktop,Premium,23,0
CUST_008043,Treatment,90.1,87.06,74.8,86.94,medium,West,Desktop,Premium,60,0
CUST_008044,Control,17.15,12.99,25.39,25.19,low,West,Mobile,Basic,6,0
CUST_008045,Treatment,19.32,31.4,26.59,32.92,low,North,Mobile,Basic,25,0
CUST_008046,Control,32.44,34.24,41.36,35.75,low,East,Desktop,Premium,15,0
CUST_008047,Control,23.73,15.88,22.51,35.66,medium,North,Mobile,Basic,24,0
CUST_008048,Treatment,35.21,28.41,25.83,43.83,medium,North,Desktop,Basic,12,0
CUST_008049,Treatment,56.78,68.81,71.32,72.22,low,North,Desktop,Enterprise,13,0
CUST_008050,Treatment,58.84,80.67,77.25,100.6,low,East,Mobile,Enterprise,2,1
CUST_008051,Treatment,70.62,79.62,71.74,78.85,medium,North,Mobile,Premium,21,0
CUST_008052,Treatment,76.61,80.59,80.62,73.23,medium,West,Desktop,Premium,49,0
CUST_008053,Control,45.22,20.2,31.43,32.28,low,West,Tablet,Premium,15,0
CUST_008054,Treatment,73.63,85.86,88.17,91.0,medium,West,Desktop,Enterprise,13,0
CUST_008055,Treatment,30.08,39.55,39.52,45.47,low,North,Mobile,Premium,23,0
CUST_008056,Treatment,76.97,83.3,72.88,71.57,medium,West,Mobile,Premium,3,1
CUST_008057,Treatment,12.69,11.21,13.98,24.21,low,West,Mobile,Basic,6,0
CUST_008058,Control,94.36,96.91,88.61,93.64,medium,West,Mobile,Premium,8,0
CUST_008059,Treatment,18.71,22.98,23.43,16.79,medium,North,Tablet,Premium,6,0
CUST_008060,Control,145.02,139.09,149.13,150.99,medium,East,Mobile,Enterprise,4,1
CUST_008061,Treatment,72.88,83.97,75.64,96.12,medium,North,Desktop,Premium,19,0
CUST_008062,Treatment,88.25,98.74,101.47,87.64,medium,South,Mobile,Premium,25,0
CUST_008063,Treatment,119.55,129.24,129.71,146.21,high,North,Mobile,Premium,11,0
CUST_008064,Control,45.09,43.48,36.23,40.49,medium,West,Mobile,Basic,26,0
CUST_008065,Treatment,159.22,156.87,156.28,189.63,medium,East,Tablet,Enterprise,26,0
CUST_008066,Treatment,5.36,19.24,13.66,31.97,low,West,Desktop,Basic,5,1
CUST_008067,Treatment,27.29,11.76,28.06,42.75,low,East,Tablet,Basic,10,0
CUST_008068,Control,19.78,35.06,27.6,21.58,low,South,Mobile,Basic,21,0
CUST_008069,Control,35.0,20.99,35.92,35.73,medium,East,Desktop,Basic,37,0
CUST_008070,Control,44.94,54.51,35.49,37.94,low,East,Mobile,Premium,12,0
CUST_008071,Control,21.68,19.83,18.59,24.28,low,South,Mobile,Basic,21,0
CUST_008072,Treatment,97.79,96.87,114.79,106.69,medium,North,Desktop,Premium,18,0
CUST_008073,Treatment,53.1,55.88,47.1,57.08,medium,North,Desktop,Basic,3,1
CUST_008074,Control,68.7,61.12,70.45,61.28,medium,West,Mobile,Premium,6,0
CUST_008075,Control,103.85,84.94,93.99,109.55,medium,East,Mobile,Enterprise,11,0
CUST_008076,Treatment,71.09,59.93,80.96,80.2,low,North,Desktop,Enterprise,18,0
CUST_008077,Control,48.6,46.59,53.83,57.66,medium,South,Desktop,Premium,3,1
CUST_008078,Treatment,38.09,24.73,21.01,34.01,low,South,Mobile,Basic,31,0
CUST_008079,Control,49.57,47.28,60.94,58.67,low,North,Mobile,Premium,12,0
CUST_008080,Control,19.85,35.99,38.17,33.91,medium,North,Desktop,Basic,4,1
CUST_008081,Treatment,102.03,76.46,103.51,140.69,high,East,Desktop,Premium,5,1
CUST_008082,Control,32.54,18.33,23.35,24.85,low,West,Tablet,Basic,6,0
CUST_008083,Control,35.81,47.5,41.85,50.33,low,North,Desktop,Basic,1,1
CUST_008084,Control,75.96,62.5,73.16,72.75,medium,West,Mobile,Premium,8,0
CUST_008085,Treatment,47.08,50.35,56.75,52.12,medium,North,Mobile,Premium,15,0
CUST_008086,Treatment,36.56,55.73,30.58,49.82,medium,East,Desktop,Basic,14,0
CUST_008087,Control,31.36,29.03,29.05,34.3,medium,South,Mobile,Basic,60,0
CUST_008088,Treatment,201.16,202.89,199.07,256.35,high,East,Tablet,Enterprise,10,0
CUST_008089,Treatment,26.6,41.12,21.33,32.71,medium,East,Desktop,Premium,19,0
CUST_008090,Control,33.73,23.72,30.86,42.66,high,East,Mobile,Basic,23,0
CUST_008091,Treatment,47.92,48.87,52.45,49.06,low,North,Desktop,Premium,4,1
CUST_008092,Control,44.28,56.86,72.73,66.37,medium,West,Mobile,Premium,7,0
CUST_008093,Control,10.31,29.75,12.74,36.09,medium,East,Mobile,Basic,31,0
CUST_008094,Control,42.64,47.2,31.88,31.57,low,East,Desktop,Premium,22,0
CUST_008095,Treatment,23.53,25.31,24.93,32.16,low,West,Mobile,Basic,9,0
CUST_008096,Treatment,107.71,123.32,112.9,120.35,high,East,Tablet,Premium,6,0
CUST_008097,Control,33.53,15.63,29.08,12.13,low,North,Desktop,Basic,6,0
CUST_008098,Control,26.55,45.22,21.19,36.95,medium,West,Desktop,Basic,12,0
CUST_008099,Control,44.98,35.98,58.26,45.58,high,North,Mobile,Basic,60,0
CUST_008100,Treatment,84.4,86.82,103.83,96.85,high,East,Desktop,Premium,17,0
CUST_008101,Treatment,34.99,6.11,18.26,14.24,low,West,Mobile,Basic,8,0
CUST_008102,Treatment,76.18,58.94,70.01,63.93,medium,East,Desktop,Enterprise,43,0
CUST_008103,Treatment,5.65,7.9,2.73,12.46,low,North,Mobile,Basic,1,1
CUST_008104,Treatment,2.13,20.36,8.81,11.24,low,West,Tablet,Basic,1,1
CUST_008105,Treatment,49.82,53.11,37.8,52.39,medium,East,Desktop,Premium,10,0
CUST_008106,Control,52.71,72.73,69.2,62.09,medium,West,Mobile,Premium,10,0
CUST_008107,Control,81.3,76.27,81.44,88.48,medium,North,Mobile,Enterprise,24,0
CUST_008108,Control,36.92,23.2,19.94,36.24,low,East,Desktop,Premium,12,0
CUST_008109,Treatment,42.1,42.27,40.06,42.66,medium,North,Mobile,Basic,35,0
CUST_008110,Treatment,40.36,27.92,32.88,52.9,medium,North,Desktop,Basic,21,0
CUST_008111,Control,40.0,36.06,26.6,45.82,low,East,Tablet,Premium,1,1
CUST_008112,Control,21.37,24.24,22.19,30.21,medium,South,Desktop,Basic,2,1
CUST_008113,Control,43.12,35.43,47.85,39.64,medium,West,Desktop,Basic,60,0
CUST_008114,Treatment,0.0,10.59,12.99,18.42,low,East,Mobile,Basic,10,0
CUST_008115,Control,114.19,127.61,129.66,132.3,low,West,Mobile,Enterprise,1,1
CUST_008116,Control,91.36,97.16,117.73,99.21,medium,West,Desktop,Premium,20,0
CUST_008117,Treatment,27.73,28.54,52.71,41.4,medium,East,Mobile,Basic,5,1
